ItemID,Sentiment,SentimentText
385,0,@RyanSeacrest why aren't you following @peterfacinelli? No love for Twilight Dad? 
386,1,@askbillmitchell I like it more and more 
387,0,I got blisters @ Strut Your Mutt... they hurt!! 
388,0,Well wow is officially on hold now! Just burnt my sausages though  - Well wow is officially on hold now! Just bur... http://bit.ly/4sRql
389,1,"@HoneyBliss44 With people like you on my side, the world truly is mine... "
390,0,"a coworker just asked me if there was something wrong w/my face. she got closer &amp; says &quot; Oh, those r just your freckles&quot;. I almost cried "
391,0,@manderrx27 Can't see your pic 
392,1,@flyddw ...LOL! You mean Rhode Island...close enough 
393,0,has pure pinapple hair. This is far from good times 
394,1,@jakeashley http://twitpic.com/6gcq4 - absolutely fantastic 
395,0,Or not... Can't even get inside to sign in 
396,0,@andrewthelion what happened? 
397,1,@CSOonline hey it's twitter we're used to being pummeled with weird stuff 
398,1,On my way out with my Girlzzzz!!!! Ahhh I love it!!!! Drinkie Tyme!!! 
399,1,"yay party tonite, tried getting ready for it last night but was so tired. it least i know what i am going to wear "
400,1,Going to my grandparents' be back in a few hours 
401,1,@grahamallcott reading your posts on twitter! 
402,1,@sisterc I have been craving roasted beets. As soon as I can taste again I am all over it. 
403,1,thanks bed... ill go shower now 
404,1,"We on it now nigga, when the goose in the system aint no telln with I  or  em..)A dig"
405,0,@redassyellabone Alrite then have a goodnight ma 
406,1,Delightful late-night chat with my brother-in-law. Couldn't have picked a better husband for my sister. 
407,1,getting ready for the last day of school. 
408,1,Making a trailer for our game 
409,0,Just got splashed with a tidal wave of gutter water. in the friggin face! 
410,0,ohhh..I'm gonna get so wet until I get inside the car 
411,1,watching dirty jobs with my best friend. hopefully the sun pokes its head out of the clouds. tne beach awaits us today! 
412,1,"jennnyyyy - whos mean? cody? or me? hahaha iï¿½m not mean i love youuuuï¿½ and so does he, very very mucho  http://tumblr.com/xpg1m5z5e"
413,0,"Its not good at all  I think cause I hav a big day 2morro, I'm like a little kid all excited!"
414,1,"New post &quot;Tribalization, Socialized TV &amp; Games: Seriously&quot; http://twurl.nl/8namrw TV 2.0 &amp; Serious Games Pressies "
415,0,Is coming to Australia on your 'Someday/Maybe' list?  I've sent so many emails &amp; have now accepted that it may never be...  
416,0,@nansical-just heardâ€¦ Everyone pray for the people on flight 447 &amp; their familiesâ€¦. So scary  (via @stephaniepratt)
417,0,I wanna go see The Breakup 
418,1,"Morning all  and what a beautiful day it is, torn between designing or going for a nice long walk in the sunshine."
419,0,@Sabrina6_6 i have work til 10 tomorrow 
420,0,Oh to have a normal job and have a weekend off  not me...hittin the grind
421,0,@AlexAllTimeLow Alex. My friends are hungover assholes. Talk to me? 
422,0,Am not convinced all my @NameCheap points are on the board 
423,0,At this rodeo... Some horses are pulling weights. Most dumbess thing ever 
424,0,Im really sad that I didn't get warped eco  hopefully I can still go.
425,1,"@bmoyle ooh, smashing!  that is, if I'm allowed to join in? My brain is going at a million miles per second!"
426,1,@nofate301 Awww...  That's sweet.  
427,0,They took down the college or weed sign! I didnt believe @lexiefrise when she told me 
428,0,"I was going to have a bath to warm, but no boiler in the house. So got to make do with the shower "
429,1,i had an amazing night with her girls! now it's bed time. night kids! 
430,1,@toosunnyouthere Maybe we could submit a collaborative grant to the MacArthur Foundation for a genius grant. We should brainstorm 
431,1,is off to salsaaaa  then t.reilly !
432,0,@offbytwo seeing a doctor i hope? 
433,0,I can't go back to sleep. 
434,0,@lotso I agree. That's the sad part. 
435,1,@keithkurson You're awesome 
436,0,"Umm, computer class..... Sitting here... So, Suckks you couldnt come... "
437,0,Needs to make a playlist on imeem on my work computer. Argh I wish it had iTunes 
438,1,"@VMDoug Hey, its crisis for everyone "
439,0,just writing songs on my myspace updates ya'll know how i do....man i wana make it but often times i doubt my own talent 
440,0,"im sad, won't go to brits concert in london "
441,0,good morning!  Hope everyone enjoys their shows this week 4 me. Mine would have been tomorrow.   Oh well! hopefully they will reschedule.
442,0,"@BrittGoosie this is the first year jb released a single hardcopy in aus, so im soo damn excited  its sucks that u cant find it tho "
443,0,About to watch &quot;The Business of Being Born&quot; on #netflix.  It's a documentary about hospitals using clout to gain money during birthing. 
444,1,Last day!  Trivia tonight as well as pizza and cheap beer   woo hoo
445,1,@taylorswift13 so basically I have like Hanson since 3rd grade &amp; i'm 20 these days... dnt know many people that still like them 
446,1,"@LeonTai ahahahaha yeah well, I am, I'm pretty happy about it too. "
447,0,@HappilyBarefoot I can't stop thinking about her.  
448,1,My whole class  FIND ME ;) http://bit.ly/Td1KF
449,1,bgt on now  cyaaa
450,0,"love to wake  up to a cup of coffe madeby my pops , so good. now im bored and alone and its too early "
451,1,@ThisThatBeauty That is hilarious that you blogged to someone else!!  And heavens NO I won't be posting a pic with my new golden gams 
452,1,My wife is just head hunted for a new job. Never ever the police force in Tr.heim again. Time to start enjoying life 
453,0,I don't like not being able to sleep. It sucks 
454,1,@Ayvii Aww! thanks  well i got some happy songs for youu! lol &amp; thats wussup. its real pretty out here in va too!
455,1,@mitchelmusso helo 
456,0,needs a blackberry in order to twitterberry 
457,1,yeahhhh... today rocks my socks!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
458,1,@daxOcallaghan thanks for following  hope everything is ok 
459,1,"@HowIPinchAPenny wow, so how many did you break after your sip? "
460,1,Finnnnally off work 
461,1,Hey AV team I miss your beautiful laughs..and @nickpruitt your the sunshine in my darkness 
462,1,@JasmeenLES Girl you will be fine. Just do like i did on the day of my wedding i had a BIG glass of wine and trust me that helped alot. 
463,1,is making cheese today in biology 
464,0,"The second Bendis/Maleev omnibus is coming in September, but no Daredevil 501?  http://bit.ly/BvZeV"
465,0,Just came back from working out and now I have a huge headache...  Why?!
466,1,@DUBBYDUB tell that to the alkis that woke me up saying bring liq  wat u doin.. Feel like makin a trip to my county n gettin ur sexy on
467,0,i don't want to be working all weekend and closing 4 days in a row 
468,0,doesn't mean you can shake her  she's only a month old stupid bitch GOD I HATE THIS FAMILY
469,0,Driving in a bus to the Punta Cana airport.  sniff
470,1,@machfairy hahahahha. i knew you wanted to be kim! i'll keep in mind when i see a tommy. 
471,1,@KieronJS  haven't seen any of my books but I'm truly fascinated in how random it is.  I ate half a packet of biscuits watching it 
472,0,wishes she was seeing the blackout tonight 
473,1,what would i do without wikipedia  lol
474,1,@JLSOfficial no it didnt  X
475,1,Asian wedding FTW! I'm like a kid at the candy store bwahhahahahaha 
476,0,@crashboomkisses  did you get dinner at least?
477,0,worried about my puppy 
478,0,Graduation today  and i lost my phone!! so sad!  but i got a new one soo &lt;3
479,0,@mz_icandy you called my nuggets nubs? You're so mean!  waaaa waaa *crying*
480,1,@asphotos cool  I didn't realise that you were until now 
481,1,@DannyBrown OL. My old dog is a good soul: http://twitpic.com/1gsa4  Great talking with you.
482,1,Had a fantastic time at the meeting! Time to pack for the return trip to Bergen 
483,1,''everything is not wat it seems...'' -dad 
484,1,@kellyprovence I know...he looks so hot...he should go for a run like Kellan did last week 
485,0,@gellyboo me three well trying to anyways stupid heath and spanish and english 
486,1,Just ate some pizza pieces. So mutch for being healty 
487,1,Actually White Castle sounds more tasty right now...but none of those close by either....maybe i need to make a road trip   WC rules!
488,1,do the ice cream freeze! 
489,1,Although it is becoming Tuesday (soon) in New Zealand  * @bigbdisco @by_starla @tubilino @LittleC @asterion H... ? http://blip.fm/~5jhim
490,0,@BonkaWonka ick.  I hate when that happens.
491,1,@tmconf 50 song free download please re-tweet   http://www.reverbnation.com/djmattg
492,0,Argh wanna go home but need to Wait for Rema to load the Part in to the system 
493,0,"damn, #twtrcon sounds like it would've been fun "
494,0,@taylorroyce aww momma  u won't fail. u have a goal &amp; ur 2 tenacious 2 quit before u get there. u've grown so so much! Im honord 2 know u!
495,1,is watchin &quot;the hangover&quot; in theatres 
496,1,Is watching conan!!!! 
497,0,"healing and frustrated, what a fun combination. i miss the freedom of my car. "
498,0,"just outta hospital, see myself bac in there 2day tho "
499,0,wide awake at 5 am 
500,0,I know you are probably in bed my this point  I see all the haikus (es)? LOL You are so creative. I'm impressed. Really. I am. Honest! 
501,1,"@paul_a_smith that's fantastic, so glad to hear it!  Best of luck with the launch- no doubt you're busy getting things ready! "
502,1,"@knotby9 Night, hon!   See you soon!"
503,0,"@Dojie i no, but its part ya test and it sucks  hopefully it wont b on my test route lol"
504,1,@DistinQue Thanks for the mention in your #followfriday 
505,0,Cant seem to fall asleep  
506,0,@wvangler Thanks! We'd have loved to chat more but sadly we had another interview 
507,0,"@hammedsirleaf lol hopefuly that well work, no matter what i do i can't fall asleep "
508,0,"I am getting used to all this sun, on a day off as well. Wish Maria would stop finding me 'little jobs' to do "
509,1,@TheRealJordin Have a good day. 
510,0,"im gonna cry my way through media tommorow, cry my way through revision history, and cry my way thru hist exam "
511,0,Got locked up in a small storeroom. Patience is the key people! Knee abrasions thanks to the carpet. They hurt.  today was great.
512,0,today my mouth will suffer a murder. surrealistic.  damn it!
513,1,http://www.flickr.com/photos/margielundy/3602250442/ pic of our town square fountain turned red for the strawberry festival. 
514,1,on our way 2 have a fun sober night. yay!!!! lets c how this experiment goes. 
515,0,I'm fucking horrible at math  ugh
516,1,more wine? yes please! 
517,1,@BostonBookGirl I have.  The family dog has been buying my mother Coach purses for years. 
518,1,"@Parker008 not that sad; I haven't blipped any FML stuff at all, in fact, and yelly &amp; I were gettin' our samba on. Don't get no better "
519,1,"@neverhitnine81 - sorry - must look very disjointed at your end - have been playing  hashtag games hence all the #'s  Thanx, tho!"
520,0,ugh! I have to work til 7 tonight  but then I get to leave early sometime this week!! which will be Friday the day before my 2 week vaca!
521,0,Has been cruely reminded why I avoid sunshine  OUCH
522,0,One Tree Hill is going to kill me tomorrow! I just know it  #oth
523,0,is waiting for the clock to countdown for work tonight 
524,0,"is booking in soon again, ARGHHH 32km + River Crossing (CSB test) next weekkkkkk... "
525,1,I know! @willibrord and @ItsJustDi. I soaked the pillow I was laying on! Darn I thought I would be fine since I knew the ending! 
526,0, got sunburnt today. another day in paradise! been for 2 swims in the ship's pool!
527,0,oooh. karma down. didn't get a chance to plurk yesterday.  http://plurk.com/p/x4alw
528,0,debian businees card on Mac(tm) but failed to put in MBR boot load. my bad 
529,0,Wishing I could hang with a friend right now... 
530,1,Haha my battery is at 69% 
531,1,@youromegagirl youre so positive 
532,0,@AlexDangerDuran ugh!!! I wantto watch it!!!!  tell me all about it!
533,1,Wireless PC Remote Control with 18M remote distance  sell only $15.17 (5% saving this week)http://bit.ly/5ajBK
534,0,the segment on 24 Oras was so short.  can't wait to go home to our pc on wed/thurs and watch the concert vids on youtube!
535,1,in band right now. every class now is like a free period! 
536,1,@bstoy Make sure you keep the Cowboy jerseys in the closet till we see how our team is this year  Be good Babs!
537,0,I am going to miss Maggie when she leaves for Beijing   
538,1,"Bike ride to Highpark with @skubie and Bill. Now eating brunch at the park! Great day, come out "
539,1,DJ NAK in the mix! I feel like dancing 
540,1,just rearranged the living room- it looks HUGE.  This is what Joe and I do on a Saturday night 
541,1,studying with joe 
542,1,i LOVE My BABy  he just sang to me it was beautiful ahhhhhh i just love him soooooo much. he sang fly with my by @Jonasbrothers 
543,1,"@CamilaBSB LOL!  I couldn't help it, I was so happy.  "
544,1,"I have no idea where Rob and Kris are, mystery  IÂ´ll like to know...."
545,0,@dylan920 I woke up right before the &quot;big fight sequence&quot;  bummer...I wanted to see how it turned out.
546,1,with gregoryyyyyyyyyyyyyyyyyyyyyyy finally! 
